Site_ID,site_name,VI,variable,duration,intensity,ancient_group,family,genus,species,Lon,Lat,Elevation,Continent,Country,type,yr_strat,yr_end,yr_len,SOS_Month,EOS_Month,GS_Months,Num_GS_Months,lab,TMP_sd_gs_mean,PRE_sd_gs_mean,SR_sd_gs_mean,CO2_sd_gs_mean,VPD_sd_gs_mean,TRW_mean,TMP_mean,PRE_mean,SR_mean,CO2_mean,VPD_mean,TRW_cv,TMP_cv,PRE_cv,SR_cv,CO2_cv,VPD_cv,species_for_matching,phylo_depth,branch_length,sister_distance,phylo_match_type
1391,northamerica_cana247,TRW,TRW,3,0.16069,AncientGroup_E_5,Pinaceae,Pinus,Pinus strobus L.,-91.25,48.97,355,northamerica,Ontario,Cold Dry,1940,2003,64,4,10,"4,5,6,7,8,9,10",7,59218,5.857088253,34.15816303,50.31884753,6.446394181,0.131341129,1.143989309,10.70379484,575.4875113,1184.672202,329.5673905,0.373135998,0.171949319,0.06479526,0.137546417,0.035741116,0.054756829,0.111044862,Pinus strobus,311.820656,13.2293715,26.458743,species_level
1392,northamerica_cana248,TRW,TRW,3,0.12447,AncientGroup_E_5,Pinaceae,Pinus,Pinus strobus L.,-91.17,48.72,424,northamerica,Ontario,Cold Dry,1940,2003,64,4,10,"4,5,6,7,8,9,10",7,59218,5.857088253,34.15816303,50.31884753,6.446394181,0.131341129,1.027898719,10.70379484,575.4875113,1184.672202,329.5673905,0.373135998,0.134919276,0.06479526,0.137546417,0.035741116,0.054756829,0.111044862,Pinus strobus,311.820656,13.2293715,26.458743,species_level
1393,northamerica_cana249,TRW,TRW,3,0.18024,AncientGroup_E_5,Pinaceae,Pinus,Pinus strobus L.,-93.77,49.67,430,northamerica,Ontario,Cold Dry,1940,2003,64,5,10,"5,6,7,8,9,10",6,57773,5.467248146,34.97182602,54.29011181,6.208475972,0.179628217,1.002615346,13.00468774,470.1781342,973.9334322,328.8346185,0.469227362,0.187303169,0.055911911,0.163516725,0.03956689,0.05484471,0.11164891,Pinus strobus,311.820656,13.2293715,26.458743,species_level
1394,northamerica_cana250,TRW,TRW,4,0.18067,AncientGroup_E_5,Pinaceae,Pinus,Pinus strobus L.,-91.7,48.88,440,northamerica,Ontario,Cold Dry,1940,2003,64,5,10,"5,6,7,8,9,10",6,59217,4.934883735,32.63340801,54.12199595,6.169807218,0.134574751,1.059015718,12.43307314,530.1484465,1004.173667,328.7814476,0.407712066,0.242105551,0.051348476,0.14516193,0.038735117,0.054649974,0.108698159,Pinus strobus,311.820656,13.2293715,26.458743,species_level
1395,northamerica_cana251,TRW,TRW,3,0.13406,AncientGroup_D_4,Cupressaceae,Thuja,Thuja occidentalis L.,-91.1,48.67,465,northamerica,Ontario,Cold Dry,1940,2003,64,4,10,"4,5,6,7,8,9,10",7,59218,5.857088253,34.15816303,50.31884753,6.446394181,0.131341129,1.103926105,10.70379484,575.4875113,1184.672202,329.5673905,0.373135998,0.182061244,0.06479526,0.137546417,0.035741116,0.054756829,0.111044862,Thuja occidentalis,320.155996,4.894031,9.788062,species_level
1396,northamerica_cana252,TRW,TRW,4,0.14551,AncientGroup_E_5,Pinaceae,Pinus,Pinus resinosa Aiton,-93.75,49.88,396,northamerica,Ontario,Cold Dry,1940,2004,65,5,10,"5,6,7,8,9,10",6,57773,5.454841162,34.82176698,54.34275535,6.209903827,0.178945284,1.053830097,12.9915387,472.5030862,973.9862308,329.4610423,0.467803274,0.267995586,0.056125874,0.166238689,0.039256862,0.056432969,0.113788816,Pinus resinosa,304.191162,20.858865,41.71773,species_level
1397,northamerica_cana253,TRW,TRW,4,0.27919,AncientGroup_E_5,Pinaceae,Pinus,Pinus resinosa Aiton,-94.87,49.68,395,northamerica,Ontario,Cold Dry,1940,2004,65,5,9,"5,6,7,8,9",5,57771,3.946298387,32.57142198,36.15568644,6.118321758,0.139461365,1.100751153,14.92953872,387.5107756,882.9680817,328.1924613,0.549479085,0.350972994,0.056030628,0.18466966,0.040487783,0.056479381,0.11955401,Pinus resinosa,304.191162,20.858865,41.71773,species_level
1398,northamerica_cana254,TRW,TRW,4,0.15109,AncientGroup_E_5,Pinaceae,Pinus,Pinus strobus L.,-90.75,48.38,503,northamerica,Ontario,Cold Dry,1940,2004,65,5,10,"5,6,7,8,9,10",6,59939,4.670512193,31.60915168,54.15318604,6.266950039,0.115894665,1.027091267,11.90769252,531.8184715,1021.851015,328.5941652,0.376429201,0.195366953,0.050977105,0.142666241,0.038232053,0.056395273,0.113879579,Pinus strobus,311.820656,13.2293715,26.458743,species_level
1399,northamerica_cana255,TRW,TRW,4,0.16557,AncientGroup_E_5,Pinaceae,Pinus,Pinus resinosa Aiton,-93.88,49.68,413,northamerica,Ontario,Cold Dry,1940,2003,64,5,10,"5,6,7,8,9,10",6,57773,5.467248146,34.97182602,54.29011181,6.208475972,0.179628217,1.002680115,13.00468774,470.1781342,973.9334322,328.8346185,0.469227362,0.203493019,0.055911911,0.163516725,0.03956689,0.05484471,0.11164891,Pinus resinosa,304.191162,20.858865,41.71773,species_level
1400,northamerica_cana256,TRW,TRW,4,0.25202,AncientGroup_E_5,Pinaceae,Pinus,Pinus strobus L.,-93.88,50.38,321,northamerica,Ontario,Cold Dry,1940,2004,65,4,10,"4,5,6,7,8,9,10",7,57053,6.4433708,36.37308178,50.91151651,6.403126472,0.179505155,1.16588257,11.26351671,499.8969322,1142.656423,330.5085901,0.433029625,0.273796909,0.069744498,0.159467054,0.038944929,0.056495507,0.116119001,Pinus strobus,311.820656,13.2293715,26.458743,species_level
1401,northamerica_cana257,TRW,TRW,3,0.20307,AncientGroup_E_5,Pinaceae,Pinus,Pinus resinosa Aiton,-95.35,49.2,362,northamerica,Manitoba,Cold Dry,1940,2004,65,4,10,"4,5,6,7,8,9,10",7,58490,6.145714433,38.8638067,47.46045885,6.290590906,0.180026615,1.011840465,11.77428594,475.5461613,1120.275534,330.7817267,0.462153611,0.231217674,0.066647285,0.168123537,0.035790469,0.056217774,0.119194295,Pinus resinosa,304.191162,20.858865,41.71773,species_level
1402,northamerica_cana258,TRW,TRW,2,0.25528,AncientGroup_E_5,Pinaceae,Pinus,Pinus strobus L.,-95.35,49.2,362,northamerica,Manitoba,Cold Dry,1940,2004,65,4,10,"4,5,6,7,8,9,10",7,58490,6.145714433,38.8638067,47.46045885,6.290590906,0.180026615,1.010080296,11.77428594,475.5461613,1120.275534,330.7817267,0.462153611,0.251331122,0.066647285,0.168123537,0.035790469,0.056217774,0.119194295,Pinus strobus,311.820656,13.2293715,26.458743,species_level
1403,northamerica_cana259,TRW,TRW,4,0.15171,AncientGroup_E_5,Pinaceae,Pinus,Pinus resinosa Aiton,-93.1,50.43,396,northamerica,Ontario,Cold Dry,1940,2004,65,4,10,"4,5,6,7,8,9,10",7,57054,6.395441184,36.76839302,51.45022366,6.357406794,0.170690089,1.148341088,11.13912109,517.2892408,1151.917601,330.6481173,0.417534879,0.162440369,0.070438132,0.157029479,0.040444336,0.056524251,0.117003473,Pinus resinosa,304.191162,20.858865,41.71773,species_level
1404,northamerica_cana260,TRW,TRW,4,0.13792,AncientGroup_E_5,Pinaceae,Pinus,Pinus strobus L.,-91.87,48.72,631,northamerica,Ontario,Cold Dry,1940,2004,65,5,10,"5,6,7,8,9,10",6,59217,4.924354607,32.53169468,54.21091874,6.175954998,0.134136939,0.983226302,12.42128228,531.743086,1004.456784,329.4081283,0.406464527,0.15387585,0.051565177,0.145612774,0.03848762,0.056249732,0.1109707,Pinus strobus,311.820656,13.2293715,26.458743,species_level
1405,northamerica_cana261,TRW,TRW,2,0.14332,AncientGroup_D_4,Cupressaceae,Thuja,Thuja occidentalis L.,-93.78,49.7,401,northamerica,Ontario,Cold Dry,1940,2003,64,5,10,"5,6,7,8,9,10",6,57773,5.467248146,34.97182602,54.29011181,6.208475972,0.179628217,1.02286517,13.00468774,470.1781342,973.9334322,328.8346185,0.469227362,0.136827902,0.055911911,0.163516725,0.03956689,0.05484471,0.11164891,Thuja occidentalis,320.155996,4.894031,9.788062,species_level
1406,northamerica_cana262,TRW,TRW,4,0.19029,AncientGroup_E_5,Pinaceae,Pinus,Pinus strobus L.,-91.22,49.53,450,northamerica,Ontario,Cold Dry,1940,2004,65,5,10,"5,6,7,8,9,10",6,57778,5.45481393,30.22953071,57.4536494,6.470466124,0.156213235,1.020541083,12.46769251,509.1569313,1022.719404,329.1238302,0.40585876,0.271054145,0.052704631,0.15557229,0.044145871,0.056525793,0.111175732,Pinus strobus,311.820656,13.2293715,26.458743,species_level
1407,northamerica_cana263,TRW,TRW,4,0.17041,AncientGroup_E_5,Pinaceae,Pinus,Pinus resinosa Aiton,-93.67,49.68,392,northamerica,Ontario,Cold Dry,1940,2003,64,5,10,"5,6,7,8,9,10",6,57773,5.467248146,34.97182602,54.29011181,6.208475972,0.179628217,1.016776051,13.00468774,470.1781342,973.9334322,328.8346185,0.469227362,0.230041883,0.055911911,0.163516725,0.03956689,0.05484471,0.11164891,Pinus resinosa,304.191162,20.858865,41.71773,species_level
1408,northamerica_cana264,TRW,TRW,4,0.1062,AncientGroup_E_5,Pinaceae,Pinus,Pinus resinosa Aiton,-91.22,48.65,411,northamerica,Ontario,Cold Dry,1940,2003,64,4,10,"4,5,6,7,8,9,10",7,59218,5.857088253,34.15816303,50.31884753,6.446394181,0.131341129,0.93624674,10.70379484,575.4875113,1184.672202,329.5673905,0.373135998,0.146781729,0.06479526,0.137546417,0.035741116,0.054756829,0.111044862,Pinus resinosa,304.191162,20.858865,41.71773,species_level
1409,northamerica_cana265,TRW,TRW,4,0.23021,AncientGroup_E_5,Pinaceae,Pinus,Pinus resinosa Aiton,-94.15,49.18,305,northamerica,Ontario,Cold Dry,1940,2004,65,4,10,"4,5,6,7,8,9,10",7,58492,6.166852629,37.17779441,48.28893608,6.400806651,0.180409126,1.030024538,12.07648373,502.4938557,1132.664957,330.4281314,0.468814177,0.284687758,0.062741457,0.158796747,0.035188509,0.056372042,0.110557667,Pinus resinosa,304.191162,20.858865,41.71773,species_level
1410,northamerica_cana266,TRW,TRW,3,0.28368,AncientGroup_E_5,Pinaceae,Pinus,Pinus strobus L.,-94.15,49.18,305,northamerica,Ontario,Cold Dry,1940,2004,65,4,10,"4,5,6,7,8,9,10",7,58492,6.166852629,37.17779441,48.28893608,6.400806651,0.180409126,1.004730473,12.07648373,502.4938557,1132.664957,330.4281314,0.468814177,0.300990774,0.062741457,0.158796747,0.035188509,0.056372042,0.110557667,Pinus strobus,311.820656,13.2293715,26.458743,species_level
1411,northamerica_cana267,TRW,TRW,3,0.2398,AncientGroup_E_5,Pinaceae,Pinus,Pinus strobus L.,-91.78,48.93,450,northamerica,Ontario,Cold Dry,1940,2003,64,5,10,"5,6,7,8,9,10",6,59217,4.934883735,32.63340801,54.12199595,6.169807218,0.134574751,1.128330689,12.43307314,530.1484465,1004.173667,328.7814476,0.407712066,0.250543158,0.051348476,0.14516193,0.038735117,0.054649974,0.108698159,Pinus strobus,311.820656,13.2293715,26.458743,species_level
1412,northamerica_cana268,TRW,TRW,4,0.15426,AncientGroup_E_5,Pinaceae,Pinus,Pinus strobus L.,-91.08,48.67,450,northamerica,Ontario,Cold Dry,1940,2004,65,4,10,"4,5,6,7,8,9,10",7,59218,5.845516124,34.12239567,50.39554604,6.453473877,0.130775946,1.042350542,10.6945057,576.6584729,1185.049813,330.1957372,0.372126631,0.187025532,0.064722849,0.13717094,0.035542454,0.056352632,0.112616387,Pinus strobus,311.820656,13.2293715,26.458743,species_level
1413,northamerica_cana269,TRW,TRW,3,0.07986,AncientGroup_D_4,Cupressaceae,Thuja,Thuja occidentalis L.,-71.17,46.83,30,northamerica,Quebec,Cold Dry,1940,2005,66,5,10,"5,6,7,8,9,10",6,62138,4.823337272,35.72496143,62.53128086,6.09448641,0.137727139,1.001302608,13.60075783,667.4121326,1254.510943,329.8670607,0.457750741,0.083192175,0.044788966,0.137662307,0.032180147,0.058319625,0.07710756,Thuja occidentalis,320.155996,4.894031,9.788062,species_level
1414,northamerica_cana270,TRW,TRW,3,0.13129,AncientGroup_E_5,Pinaceae,Picea,Picea glauca (Moench) Voss,-93.8,58.62,50,northamerica,Manitoba,Cold Dry,1940,2006,67,6,8,"6,7,8",3,44813,3.237386197,25.01205525,28.75815159,2.986301861,0.071515925,1.010472032,10.10298523,163.5985097,588.4671175,326.8744785,0.279027311,0.196874453,0.103180267,0.319420778,0.050399127,0.06026596,0.144391492,Picea glauca,317.850258,7.199769,14.399538,species_level
1415,northamerica_cana271,TRW,TRW,4,0.24767,AncientGroup_E_5,Pinaceae,Larix,Larix laricina (Du Roi) K. Koch,-93.8,58.62,50,northamerica,Manitoba,Cold Dry,1940,2003,64,6,8,"6,7,8",3,44813,3.255716279,24.67714593,28.60653306,2.92810259,0.073189883,1.011116672,10.08281266,162.5156273,589.1082764,325.014022,0.278256813,0.265534445,0.102551461,0.322469847,0.050930246,0.055706823,0.138368223,Larix laricina,323.26781,1.782217,3.564434,species_level
1416,northamerica_cana272,TRW,TRW,3,0.10539,AncientGroup_E_5,Pinaceae,Picea,"Picea mariana (Mill.) Britton, Sterns, & Poggenb.",-93.83,58.62,16,northamerica,Manitoba,Cold Dry,1940,2006,67,6,8,"6,7,8",3,44813,3.237386197,25.01205525,28.75815159,2.986301861,0.071515925,1.000138682,10.10298523,163.5985097,588.4671175,326.8744785,0.279027311,0.134860259,0.103180267,0.319420778,0.050399127,0.06026596,0.144391492,Picea mariana,317.850258,7.199769,14.399538,species_level
1417,northamerica_cana273,TRW,TRW,3,0.18506,AncientGroup_E_5,Pinaceae,Larix,Larix laricina (Du Roi) K. Koch,-93.83,58.62,16,northamerica,Manitoba,Cold Dry,1940,2006,67,6,8,"6,7,8",3,44813,3.237386197,25.01205525,28.75815159,2.986301861,0.071515925,0.976368141,10.10298523,163.5985097,588.4671175,326.8744785,0.279027311,0.202418836,0.103180267,0.319420778,0.050399127,0.06026596,0.144391492,Larix laricina,323.26781,1.782217,3.564434,species_level
1418,northamerica_cana277,TRW,TRW,2,0.1172,AncientGroup_E_5,Pinaceae,Picea,Picea glauca (Moench) Voss,-93.22,57.95,27,northamerica,Manitoba,Cold Humid,1940,2004,65,6,9,"6,7,8,9",4,46254,3.469187122,27.02740157,46.48584745,3.813145508,0.086572817,0.991634145,10.01115398,242.6676963,636.5987304,327.1591005,0.278161508,0.135065628,0.096468581,0.271789995,0.058255505,0.05739402,0.125678946,Picea glauca,317.850258,7.199769,14.399538,species_level
1419,northamerica_cana278,TRW,TRW,3,0.10405,AncientGroup_E_5,Pinaceae,Picea,"Picea mariana (Mill.) Britton, Sterns, & Poggenb.",-93.22,57.95,27,northamerica,Manitoba,Cold Humid,1940,2004,65,6,9,"6,7,8,9",4,46254,3.469187122,27.02740157,46.48584745,3.813145508,0.086572817,1.010359168,10.01115398,242.6676963,636.5987304,327.1591005,0.278161508,0.113531017,0.096468581,0.271789995,0.058255505,0.05739402,0.125678946,Picea mariana,317.850258,7.199769,14.399538,species_level
1420,northamerica_cana279,TRW,TRW,2,0.1379,AncientGroup_E_5,Pinaceae,Picea,Picea glauca (Moench) Voss,-93.03,57.32,56,northamerica,Manitoba,Cold Humid,1940,2004,65,5,9,"5,6,7,8,9",5,46974,5.151579307,28.60676976,42.17346902,5.275532079,0.104100656,1.00475493,8.742153983,287.3507734,848.2051004,329.5537129,0.26569181,0.174026653,0.101866705,0.247142531,0.046330841,0.05717757,0.123203055,Picea glauca,317.850258,7.199769,14.399538,species_level
1421,northamerica_cana280,TRW,TRW,4,0.09835,AncientGroup_E_5,Pinaceae,Picea,"Picea mariana (Mill.) Britton, Sterns, & Poggenb.",-93.03,57.32,56,northamerica,Manitoba,Cold Humid,1940,2004,65,5,9,"5,6,7,8,9",5,46974,5.151579307,28.60676976,42.17346902,5.275532079,0.104100656,1.011500143,8.742153983,287.3507734,848.2051004,329.5537129,0.26569181,0.11623742,0.101866705,0.247142531,0.046330841,0.05717757,0.123203055,Picea mariana,317.850258,7.199769,14.399538,species_level
1422,northamerica_cana281,TRW,TRW,3,0.24002,AncientGroup_E_5,Pinaceae,Larix,Larix laricina (Du Roi) K. Koch,-93.22,57.95,27,northamerica,Manitoba,Cold Humid,1940,2003,64,6,9,"6,7,8,9",4,46254,3.476605057,27.16296432,46.26108467,3.79088538,0.086756259,1.014305877,10.02070326,242.878129,636.6585294,326.5524325,0.278348117,0.294951322,0.096829385,0.273610655,0.058705554,0.055954475,0.126470267,Larix laricina,323.26781,1.782217,3.564434,species_level
1423,northamerica_cana283,TRW,TRW,3,0.3178,AncientGroup_E_5,Pinaceae,Pinus,Pinus banksiana Lamb.,-114.35,62.57,209,northamerica,Northwest Territories,Cold Humid,1940,2005,66,5,9,"5,6,7,8,9",5,39012,5.10090597,16.47516481,50.58429973,4.938924856,0.132260387,0.937425256,9.823030479,148.3590937,876.3414348,330.4343007,0.388899542,0.437323682,0.09094003,0.259717136,0.036882855,0.05716835,0.121855903,Pinus banksiana,304.191162,20.858865,41.71773,species_level
1424,northamerica_cana284,TRW,TRW,3,0.30352,AncientGroup_E_5,Pinaceae,Pinus,Pinus banksiana Lamb.,-114.35,62.52,189,northamerica,Northwest Territories,Cold Humid,1940,2005,66,5,9,"5,6,7,8,9",5,39012,5.10090597,16.47516481,50.58429973,4.938924856,0.132260387,0.971789517,9.823030479,148.3590937,876.3414348,330.4343007,0.388899542,0.32808385,0.09094003,0.259717136,0.036882855,0.05716835,0.121855903,Pinus banksiana,304.191162,20.858865,41.71773,species_level
1425,northamerica_cana290,TRW,TRW,2,0.26833,AncientGroup_E_5,Pinaceae,Pinus,Pinus banksiana Lamb.,-114.13,62.6,195,northamerica,Northwest Territories,Cold Humid,1940,2005,66,5,9,"5,6,7,8,9",5,39012,5.10090597,16.47516481,50.58429973,4.938924856,0.132260387,1.043784658,9.823030479,148.3590937,876.3414348,330.4343007,0.388899542,0.253416206,0.09094003,0.259717136,0.036882855,0.05716835,0.121855903,Pinus banksiana,304.191162,20.858865,41.71773,species_level
1426,northamerica_cana291,TRW,TRW,2,0.25215,AncientGroup_E_5,Pinaceae,Pinus,Pinus banksiana Lamb.,-113.85,62.55,197,northamerica,Northwest Territories,Cold Humid,1940,2005,66,6,9,"6,7,8,9",4,39013,3.948422052,15.8910611,55.19316363,3.683548761,0.125806618,0.967914537,11.04431837,131.2848509,674.1934708,328.9129876,0.400522937,0.262640469,0.075040491,0.285203582,0.043002227,0.057001039,0.114769906,Pinus banksiana,304.191162,20.858865,41.71773,species_level
1427,northamerica_cana292,TRW,TRW,3,0.27055,AncientGroup_E_5,Pinaceae,Pinus,Pinus banksiana Lamb.,-113.82,62.52,199,northamerica,Northwest Territories,Cold Humid,1940,2005,66,6,9,"6,7,8,9",4,39013,3.948422052,15.8910611,55.19316363,3.683548761,0.125806618,0.976974459,11.04431837,131.2848509,674.1934708,328.9129876,0.400522937,0.286486346,0.075040491,0.285203582,0.043002227,0.057001039,0.114769906,Pinus banksiana,304.191162,20.858865,41.71773,species_level
1428,northamerica_cana293,TRW,TRW,2,0.27151,AncientGroup_E_5,Pinaceae,Pinus,Pinus banksiana Lamb.,-113.87,62.55,214,northamerica,Northwest Territories,Cold Humid,1940,2005,66,6,9,"6,7,8,9",4,39013,3.948422052,15.8910611,55.19316363,3.683548761,0.125806618,0.980923421,11.04431837,131.2848509,674.1934708,328.9129876,0.400522937,0.281401599,0.075040491,0.285203582,0.043002227,0.057001039,0.114769906,Pinus banksiana,304.191162,20.858865,41.71773,species_level
1429,northamerica_cana294,TRW,TRW,3,0.22124,AncientGroup_E_5,Pinaceae,Pinus,Pinus banksiana Lamb.,-113.43,62.5,228,northamerica,Northwest Territories,Cold Humid,1940,2005,66,6,9,"6,7,8,9",4,39734,3.831956747,15.34401531,54.03439583,3.564563296,0.127428484,1.011067743,11.50340927,130.7136386,674.6755968,328.7359728,0.414690257,0.237898433,0.071702048,0.274956548,0.040598949,0.057065004,0.114322931,Pinus banksiana,304.191162,20.858865,41.71773,species_level
1430,northamerica_cana295,TRW,TRW,4,0.1798,AncientGroup_E_5,Pinaceae,Picea,Picea glauca (Moench) Voss,-116.95,61.7,None,northamerica,Northwest Territories,Cold Humid,1940,2008,69,6,9,"6,7,8,9",4,40447,3.827084961,15.22485646,54.76861378,3.306320465,0.14006134,0.934217228,12.80144951,136.7768139,653.9037058,330.468207,0.46449548,0.342389512,0.060815365,0.264935129,0.049925151,0.063170717,0.110763581,Picea glauca,317.850258,7.199769,14.399538,species_level
1431,northamerica_cana298,TRW,TRW,4,0.13519,AncientGroup_E_5,Pinaceae,Picea,Picea glauca (Moench) Voss,-119.05,60.03,None,northamerica,Northwest Territories,Cold Humid,1940,2008,69,5,9,"5,6,7,8,9",5,42602,3.794962401,17.75211449,33.82509784,3.484339486,0.130056397,0.991032227,11.19884075,215.9594244,547.83011,334.1938049,0.458859208,0.163511021,0.066416613,0.199009061,0.146126534,0.063128135,0.107711376,Picea glauca,317.850258,7.199769,14.399538,species_level
1432,northamerica_cana299,TRW,TRW,3,0.18225,AncientGroup_E_5,Pinaceae,Picea,"Picea mariana (Mill.) Britton, Sterns, & Poggenb.",-111.6,60.92,240,northamerica,Northwest Territories,Cold Humid,1940,2008,69,5,9,"5,6,7,8,9",5,41897,4.34173007,18.13078843,11.99838017,4.579782769,0.132640817,1.033975778,11.13130453,185.2666704,206.6498565,333.1292732,0.434685779,0.197421631,0.078252643,0.234550851,0.020454681,0.062707993,0.11986866,Picea mariana,317.850258,7.199769,14.399538,species_level
1433,northamerica_cana300,TRW,TRW,3,0.17719,AncientGroup_E_5,Pinaceae,Pinus,Pinus balfouriana Balf.,-111.6,60.92,240,northamerica,Northwest Territories,Cold Humid,1940,2008,69,5,9,"5,6,7,8,9",5,41897,4.34173007,18.13078843,11.99838017,4.579782769,0.132640817,0.991582188,11.13130453,185.2666704,206.6498565,333.1292732,0.434685779,0.21534197,0.078252643,0.234550851,0.020454681,0.062707993,0.11986866,Pinus balfouriana,304.191162,20.858865,41.71773,species_level
1434,northamerica_cana301,TRW,TRW,4,0.09681,AncientGroup_E_5,Pinaceae,Picea,"Picea mariana (Mill.) Britton, Sterns, & Poggenb.",-121.27,61.43,240,northamerica,Northwest Territories,Cold Humid,1940,2008,69,6,9,"6,7,8,9",4,41158,3.834657422,20.87095913,48.68607561,3.011471106,0.169987787,1.000284488,13.08478285,187.1391335,583.6451007,334.7580333,0.497453142,0.144196505,0.051942583,0.253382305,0.067050761,0.063200051,0.096042505,Picea mariana,317.850258,7.199769,14.399538,species_level
1435,northamerica_cana302,TRW,TRW,4,0.1154,AncientGroup_E_5,Pinaceae,Picea,"Picea mariana (Mill.) Britton, Sterns, & Poggenb.",-118.78,61.1,220,northamerica,Northwest Territories,Cold Humid,1940,2008,69,6,9,"6,7,8,9",4,41163,3.65167051,15.91442035,42.73202776,3.043850517,0.151691955,0.978892555,13.02210167,149.1724665,453.9821708,332.1671991,0.489522851,0.172683784,0.055426297,0.253815901,0.148036571,0.062943808,0.102588674,Picea mariana,317.850258,7.199769,14.399538,species_level
1436,northamerica_cana305,TRW,TRW,3,0.14308,AncientGroup_E_5,Pinaceae,Pinus,Pinus balfouriana Balf.,-120.8,61.35,280,northamerica,Northwest Territories,Cold Humid,1940,2008,69,5,9,"5,6,7,8,9",5,41159,4.094349193,20.19401016,41.59290262,3.631184774,0.156204781,0.903101648,12.14086978,209.3608731,730.7402094,335.1481112,0.490324456,0.250398731,0.059029601,0.236432125,0.057578694,0.063345327,0.098314982,Pinus balfouriana,304.191162,20.858865,41.71773,species_level
